trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.4, 'e': 1.0}",25,0,-93.40266191621315,"{0: 14, 1: 6, 2: 4, 3: 0, 4: 1}",0
2,False,"{'a': 0.4, 'e': 0.999995500003375}",20,0,-103.00865696530039,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
3,False,"{'a': 0.4, 'e': 0.999982000054}",25,0,-253.18587370781955,"{0: 9, 1: 4, 2: 7, 3: 1, 4: 4}",0
4,False,"{'a': 0.4, 'e': 0.9999595002733742}",20,0,-102.04586502545878,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
5,False,"{'a': 0.4, 'e': 0.9999280008639958}",25,0,-133.77581490184338,"{0: 14, 1: 2, 2: 6, 3: 2, 4: 1}",0
6,False,"{'a': 0.4, 'e': 0.9998875021093592}",20,0,-120.6876227750491,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
7,False,"{'a': 0.4, 'e': 0.9998380043739528}",20,0,-88.33482495745605,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
8,False,"{'a': 0.4, 'e': 0.9997795081032559}",25,0,-144.17138838211093,"{0: 13, 1: 6, 2: 3, 3: 1, 4: 2}",0
9,False,"{'a': 0.4, 'e': 0.9997120138237345}",25,0,-136.16692610134461,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
10,False,"{'a': 0.4, 'e': 0.9996355221428369}",20,0,-209.1769332920108,"{0: 7, 1: 2, 2: 8, 3: 0, 4: 3}",0
11,False,"{'a': 0.4, 'e': 0.9995500337489875}",30,0,-168.0453051662967,"{0: 21, 1: 0, 2: 5, 3: 1, 4: 3}",0
12,False,"{'a': 0.4, 'e': 0.9994555494115813}",20,0,-172.04970405816601,"{0: 8, 1: 4, 2: 2, 3: 5, 4: 1}",0
13,False,"{'a': 0.4, 'e': 0.9993520699809768}",35,0,-289.5666807506704,"{0: 22, 1: 0, 2: 5, 3: 3, 4: 5}",0
14,False,"{'a': 0.4, 'e': 0.999239596388488}",20,0,-73.20971464862006,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
15,False,"{'a': 0.4, 'e': 0.9991181296463766}",25,0,-74.58382629620685,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
16,False,"{'a': 0.4, 'e': 0.9989876708478425}",30,0,-199.78182092631502,"{0: 17, 1: 2, 2: 7, 3: 1, 4: 3}",0
17,False,"{'a': 0.4, 'e': 0.9988482211670138}",20,0,-51.614395382585684,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
18,False,"{'a': 0.4, 'e': 0.9986997818589368}",25,0,-120.88536809494254,"{0: 12, 1: 6, 2: 5, 3: 1, 4: 1}",0
19,False,"{'a': 0.4, 'e': 0.9985423542595644}",20,0,-82.41669732391564,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
20,False,"{'a': 0.4, 'e': 0.9983759397857438}",20,0,-75.48268487769185,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
21,False,"{'a': 0.4, 'e': 0.9982005399352042}",20,0,-117.72700529535278,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
22,False,"{'a': 0.4, 'e': 0.9980161562865429}",25,0,-75.18038893542003,"{0: 15, 1: 1, 2: 9, 3: 0, 4: 0}",0
23,False,"{'a': 0.4, 'e': 0.9978227904992117}",20,3,-121.6442268810388,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 2}",1
24,False,"{'a': 0.4, 'e': 0.9976204443135014}",25,0,-127.4600790359641,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
25,False,"{'a': 0.4, 'e': 0.9974091195505261}",20,0,-173.1038138387894,"{0: 8, 1: 2, 2: 7, 3: 1, 4: 2}",0
26,False,"{'a': 0.4, 'e': 0.9971888181122075}",25,0,-153.5913613087675,"{0: 12, 1: 1, 2: 9, 3: 2, 4: 1}",0
27,False,"{'a': 0.4, 'e': 0.9969595419812568}",25,0,-68.43335303323019,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
28,False,"{'a': 0.4, 'e': 0.9967212932211577}",20,1,-102.12242663725266,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 1}",1
29,False,"{'a': 0.4, 'e': 0.9964740739761475}",20,0,-182.2230279127003,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 4}",0
30,False,"{'a': 0.4, 'e': 0.9962178864711978}",25,0,-115.79493855927157,"{0: 12, 1: 3, 2: 8, 3: 2, 4: 0}",0
31,False,"{'a': 0.4, 'e': 0.9959527330119943}",25,0,-170.36661031813136,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
32,False,"{'a': 0.4, 'e': 0.9956786159849162}",25,0,-165.37314635556186,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
33,False,"{'a': 0.4, 'e': 0.9953955378570153}",20,0,-73.25006083807897,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
34,False,"{'a': 0.4, 'e': 0.9951035011759926}",25,0,-157.73504754520548,"{0: 15, 1: 3, 2: 2, 3: 3, 4: 2}",0
35,False,"{'a': 0.4, 'e': 0.994802508570176}",25,0,-132.68074154147072,"{0: 15, 1: 5, 2: 2, 3: 1, 4: 2}",0
36,False,"{'a': 0.4, 'e': 0.9944925627484974}",20,0,-151.00205147209246,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
37,False,"{'a': 0.4, 'e': 0.9941736665004669}",25,11,-25.630796759639573,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
38,False,"{'a': 0.4, 'e': 0.9938458226961485}",25,4,-156.38619941480377,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 2}",1
39,False,"{'a': 0.4, 'e': 0.9935090342861342}",25,10,2.46253159006247,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
40,False,"{'a': 0.4, 'e': 0.9931633043015177}",30,0,-163.47766604792747,"{0: 15, 1: 3, 2: 9, 3: 2, 4: 1}",0
41,False,"{'a': 0.4, 'e': 0.9928086358538663}",20,7,-60.3386273548224,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 1}",1
42,False,"{'a': 0.4, 'e': 0.9924450321351935}",25,0,-135.72598840638594,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",0
43,False,"{'a': 0.4, 'e': 0.9920724964179307}",30,4,-167.41944329870623,"{0: 12, 1: 5, 2: 7, 3: 0, 4: 2}",1
44,False,"{'a': 0.4, 'e': 0.9916910320548965}",25,0,-147.27572554444723,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
45,False,"{'a': 0.4, 'e': 0.9913006424792677}",25,0,-205.16535395287005,"{0: 13, 1: 2, 2: 5, 3: 2, 4: 3}",0
46,False,"{'a': 0.4, 'e': 0.9909013312045479}",20,0,-193.86532850536645,"{0: 8, 1: 4, 2: 4, 3: 1, 4: 3}",0
47,False,"{'a': 0.4, 'e': 0.9904931018245359}",25,0,-84.85019517576838,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
48,False,"{'a': 0.4, 'e': 0.9900759580132933}",20,0,-52.83051514748345,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
49,False,"{'a': 0.4, 'e': 0.9896499035251115}",35,0,-154.11167482610765,"{0: 19, 1: 6, 2: 7, 3: 2, 4: 1}",0
50,False,"{'a': 0.4, 'e': 0.9892149421944781}",20,0,-53.7457367580756,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
51,False,"{'a': 0.4, 'e': 0.9887710779360422}",20,0,-76.66923252626114,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
52,False,"{'a': 0.4, 'e': 0.9883183147445792}",20,12,-53.26158007710385,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 1}",1
53,False,"{'a': 0.4, 'e': 0.9878566566949545}",25,0,-53.9405799882647,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",1
54,False,"{'a': 0.4, 'e': 0.9873861079420876}",25,0,-114.96550889552213,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
55,False,"{'a': 0.4, 'e': 0.986906672720914}",25,0,-183.70125496277316,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
56,False,"{'a': 0.4, 'e': 0.9864183553463477}",20,0,-105.67008398010543,"{0: 13, 1: 2, 2: 1, 3: 3, 4: 1}",0
57,False,"{'a': 0.4, 'e': 0.9859211602132415}",25,0,-273.09820759886014,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 5}",0
58,False,"{'a': 0.4, 'e': 0.9854150917963483}",20,0,-56.594157525144944,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
59,False,"{'a': 0.4, 'e': 0.9849001546502806}",20,3,-95.64148667502656,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 1}",1
60,False,"{'a': 0.4, 'e': 0.984376353409469}",25,0,-75.83597916370047,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
61,False,"{'a': 0.4, 'e': 0.9838436927881214}",20,10,-14.524231592786869,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
62,False,"{'a': 0.4, 'e': 0.9833021775801796}",20,0,-119.31783907062707,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
63,False,"{'a': 0.4, 'e': 0.9827518126592768}",20,0,-37.03518674593888,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
64,False,"{'a': 0.4, 'e': 0.9821926029786937}",20,0,-69.89940882775149,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
65,False,"{'a': 0.4, 'e': 0.9816245535713135}",25,0,-82.01659215755632,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
66,False,"{'a': 0.4, 'e': 0.9810476695495772}",20,0,-92.29930710680894,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
67,False,"{'a': 0.4, 'e': 0.9804619561054371}",30,0,-236.47302806809685,"{0: 16, 1: 1, 2: 8, 3: 2, 4: 3}",0
68,False,"{'a': 0.4, 'e': 0.97986741851031}",25,0,-158.62577119528225,"{0: 13, 1: 2, 2: 6, 3: 3, 4: 1}",0
69,False,"{'a': 0.4, 'e': 0.9792640621150305}",20,0,-123.49411052802913,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
70,False,"{'a': 0.4, 'e': 0.978651892349802}",25,0,-111.79368711947762,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
71,False,"{'a': 0.4, 'e': 0.9780309147241483}",30,0,-90.44194917109843,"{0: 19, 1: 6, 2: 4, 3: 0, 4: 1}",0
72,False,"{'a': 0.4, 'e': 0.9774011348268636}",25,0,-115.4456794430113,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
73,False,"{'a': 0.4, 'e': 0.9767625583259631}",20,2,-14.326831795319974,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
74,False,"{'a': 0.4, 'e': 0.9761151909686308}",20,0,-123.12724078722295,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
75,False,"{'a': 0.4, 'e': 0.9754590385811684}",25,0,-71.01073453875215,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 1}",0
76,False,"{'a': 0.4, 'e': 0.9747941070689433}",20,0,-156.2608133147545,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0
77,False,"{'a': 0.4, 'e': 0.9741204024163344}",25,0,-36.87917423283354,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
78,False,"{'a': 0.4, 'e': 0.9734379306866789}",20,0,-136.01051387583624,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
79,False,"{'a': 0.4, 'e': 0.9727466980222181}",35,0,-81.4973772711564,"{0: 24, 1: 2, 2: 8, 3: 1, 4: 0}",0
80,False,"{'a': 0.4, 'e': 0.9720467106440411}",20,0,-55.32698076150905,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
81,False,"{'a': 0.4, 'e': 0.9713379748520296}",20,0,-132.41380365309595,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
82,False,"{'a': 0.4, 'e': 0.970620497024801}",30,0,-113.71569067789281,"{0: 18, 1: 5, 2: 5, 3: 1, 4: 1}",0
83,False,"{'a': 0.4, 'e': 0.9698942836196508}",20,0,-175.83454666043448,"{0: 9, 1: 1, 2: 6, 3: 2, 4: 2}",0
84,False,"{'a': 0.4, 'e': 0.9691593411724948}",25,0,-146.60637326049473,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 2}",0
85,False,"{'a': 0.4, 'e': 0.9684156762978101}",20,0,-141.17191976380246,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
86,False,"{'a': 0.4, 'e': 0.9676632956885756}",25,0,-122.58651041529274,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
87,False,"{'a': 0.4, 'e': 0.9669022061162116}",30,0,-129.36736785505468,"{0: 19, 1: 4, 2: 5, 3: 0, 4: 2}",0
88,False,"{'a': 0.4, 'e': 0.966132414430519}",20,0,-151.98308709499926,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 2}",0
89,False,"{'a': 0.4, 'e': 0.965353927559618}",20,0,-86.96811405934628,"{0: 11, 1: 6, 2: 1, 3: 1, 4: 1}",0
90,False,"{'a': 0.4, 'e': 0.9645667525098851}",30,0,-242.84178571036932,"{0: 14, 1: 4, 2: 8, 3: 0, 4: 4}",0
91,False,"{'a': 0.4, 'e': 0.9637708963658905}",25,0,-201.6907785982462,"{0: 10, 1: 3, 2: 8, 3: 2, 4: 2}",0
92,False,"{'a': 0.4, 'e': 0.962966366290334}",30,0,-28.513446173431472,"{0: 24, 1: 3, 2: 2, 3: 1, 4: 0}",0
93,False,"{'a': 0.4, 'e': 0.9621531695239809}",25,0,-133.1112212415927,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
94,False,"{'a': 0.4, 'e': 0.9613313133855966}",30,0,-277.90766130377017,"{0: 13, 1: 2, 2: 10, 3: 1, 4: 4}",0
95,False,"{'a': 0.4, 'e': 0.960500805271881}",25,0,-162.63206892705537,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
96,False,"{'a': 0.4, 'e': 0.9596616526574011}",35,0,-133.08939512518896,"{0: 20, 1: 3, 2: 10, 3: 2, 4: 0}",0
97,False,"{'a': 0.4, 'e': 0.9588138630945251}",20,3,-33.39738356834781,"{0: 11, 1: 4, 2: 1, 3: 1, 4: 0}",1
98,False,"{'a': 0.4, 'e': 0.9579574442133532}",20,0,-148.5414646026431,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
99,False,"{'a': 0.4, 'e': 0.9570924037216496}",25,0,-165.81242332366037,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
100,False,"{'a': 0.4, 'e': 0.9562187494047729}",25,0,-278.27500755228715,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 6}",0
101,False,"{'a': 0.4, 'e': 0.955336489125606}",20,0,-118.13593979228096,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
102,False,"{'a': 0.4, 'e': 0.9544456308244855}",20,0,-64.87554973493532,"{0: 14, 1: 4, 2: 0, 3: 1, 4: 1}",0
103,False,"{'a': 0.4, 'e': 0.9535461825191301}",20,0,-250.0199226552556,"{0: 10, 1: 0, 2: 4, 3: 1, 4: 5}",0
104,False,"{'a': 0.4, 'e': 0.9526381523045685}",20,6,-109.07426778688017,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 2}",1
105,False,"{'a': 0.4, 'e': 0.9517215483530664}",20,0,-38.11912133906007,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
106,False,"{'a': 0.4, 'e': 0.9507963789140532}",30,0,-80.06221600166727,"{0: 19, 1: 3, 2: 7, 3: 1, 4: 0}",0
107,False,"{'a': 0.4, 'e': 0.9498626523140478}",25,11,-15.410135594100755,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
108,False,"{'a': 0.4, 'e': 0.948920376956583}",25,0,-234.16783510825059,"{0: 14, 1: 2, 2: 2, 3: 3, 4: 4}",0
109,False,"{'a': 0.4, 'e': 0.9479695613221308}",20,0,-202.33669785996935,"{0: 9, 1: 2, 2: 4, 3: 2, 4: 3}",0
110,False,"{'a': 0.4, 'e': 0.9470102139680256}",25,10,-47.43513602255082,"{0: 10, 1: 0, 2: 4, 3: 1, 4: 0}",1
111,False,"{'a': 0.4, 'e': 0.946042343528387}",35,0,-123.04347932320445,"{0: 19, 1: 8, 2: 7, 3: 0, 4: 1}",0
112,False,"{'a': 0.4, 'e': 0.9450659587140423}",20,0,-61.166472878449724,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
113,False,"{'a': 0.4, 'e': 0.9440810683124485}",35,0,-257.1469958440864,"{0: 22, 1: 1, 2: 7, 3: 0, 4: 5}",0
114,False,"{'a': 0.4, 'e': 0.9430876811876123}",20,0,-115.26948313637234,"{0: 13, 1: 0, 2: 3, 3: 3, 4: 1}",0
115,False,"{'a': 0.4, 'e': 0.9420858062800114}",30,0,-131.87274538930293,"{0: 19, 1: 3, 2: 6, 3: 0, 4: 2}",0
116,False,"{'a': 0.4, 'e': 0.941075452606513}",35,0,-205.46393167294383,"{0: 23, 1: 2, 2: 5, 3: 1, 4: 4}",0
117,False,"{'a': 0.4, 'e': 0.9400566292602934}",35,7,-84.72360577996034,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 2}",1
118,False,"{'a': 0.4, 'e': 0.9390293454107558}",20,0,-18.49527017822099,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
119,False,"{'a': 0.4, 'e': 0.937993610303448}",25,0,-191.05240026712778,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 3}",0
120,False,"{'a': 0.4, 'e': 0.9369494332599789}",20,0,-56.903142713328755,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
121,False,"{'a': 0.4, 'e': 0.9358968236779348}",25,0,-120.22492047265335,"{0: 17, 1: 4, 2: 0, 3: 2, 4: 2}",0
122,False,"{'a': 0.4, 'e': 0.9348357910307951}",20,0,-85.70528227829867,"{0: 12, 1: 2, 2: 3, 3: 3, 4: 0}",0
123,False,"{'a': 0.4, 'e': 0.933766344867846}",25,6,-98.66823248842293,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 2}",1
124,False,"{'a': 0.4, 'e': 0.9326884948140962}",30,0,-167.1065279589486,"{0: 19, 1: 4, 2: 3, 3: 1, 4: 3}",0
125,False,"{'a': 0.4, 'e': 0.9316022505701886}",25,0,-180.30322840452453,"{0: 13, 1: 3, 2: 4, 3: 3, 4: 2}",0
126,False,"{'a': 0.4, 'e': 0.9305076219123143}",20,0,-72.42776195979269,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
127,False,"{'a': 0.4, 'e': 0.9294046186921237}",20,0,-58.92761772605266,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
128,False,"{'a': 0.4, 'e': 0.9282932508366383}",25,0,-114.03647168497544,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
129,False,"{'a': 0.4, 'e': 0.9271735283481612}",20,0,-25.695521084943497,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
130,False,"{'a': 0.4, 'e': 0.9260454613041876}",25,0,-111.20065928031931,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
131,False,"{'a': 0.4, 'e': 0.9249090598573131}",20,11,3.446583562288509,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
132,False,"{'a': 0.4, 'e': 0.9237643342351428}",20,0,-61.991527849238416,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
133,False,"{'a': 0.4, 'e': 0.9226112947402}",20,0,-11.965639981468865,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
134,False,"{'a': 0.4, 'e': 0.921449951749832}",20,0,-149.89177876643146,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
135,False,"{'a': 0.4, 'e': 0.9202803157161181}",20,0,-96.13645948833765,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
136,False,"{'a': 0.4, 'e': 0.9191023971657747}",20,0,-18.86977017023787,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
137,False,"{'a': 0.4, 'e': 0.9179162067000607}",20,0,-37.424723256666624,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
138,False,"{'a': 0.4, 'e': 0.9167217549946823}",20,0,-70.70657983396656,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
139,False,"{'a': 0.4, 'e': 0.9155190527996969}",25,0,-51.38929705740943,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
140,False,"{'a': 0.4, 'e': 0.914308110939416}",20,0,-79.24264213669952,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
141,False,"{'a': 0.4, 'e': 0.9130889403123083}",20,7,-54.198862966554344,"{0: 9, 1: 2, 2: 0, 3: 1, 4: 1}",1
142,False,"{'a': 0.4, 'e': 0.911861551890901}",20,0,-31.094237545008017,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
143,False,"{'a': 0.4, 'e': 0.9106259567216819}",20,0,-92.24783819591707,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
144,False,"{'a': 0.4, 'e': 0.9093821659249989}",20,4,-49.83762008914938,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
145,False,"{'a': 0.4, 'e': 0.9081301906949609}",20,0,-30.704451530355325,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
146,False,"{'a': 0.4, 'e': 0.9068700422993367}",20,0,-90.93706447706913,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 2}",0
147,False,"{'a': 0.4, 'e': 0.9056017320794529}",30,0,-280.71560506859197,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 5}",0
148,False,"{'a': 0.4, 'e': 0.9043252714500934}",20,0,-68.66077273075194,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
149,False,"{'a': 0.4, 'e': 0.903040671899395}",20,0,-133.90958597839406,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
150,False,"{'a': 0.4, 'e': 0.901747944988745}",30,0,-158.96338089646954,"{0: 19, 1: 1, 2: 6, 3: 2, 4: 2}",0
151,False,"{'a': 0.4, 'e': 0.9004471023526769}",25,12,23.74683857041076,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.4, 'e': 0.8991381556987657}",25,0,-207.64689588905722,"{0: 11, 1: 3, 2: 7, 3: 1, 4: 3}",0
153,False,"{'a': 0.4, 'e': 0.8978211168075223}",30,0,-147.72157246032964,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
154,False,"{'a': 0.4, 'e': 0.896495997532288}",20,2,-111.27881168121918,"{0: 8, 1: 4, 2: 4, 3: 1, 4: 1}",1
155,False,"{'a': 0.4, 'e': 0.8951628097991272}",20,0,-15.827364361066213,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
156,False,"{'a': 0.4, 'e': 0.8938215656067205}",35,0,-153.7739946802854,"{0: 26, 1: 1, 2: 4, 3: 1, 4: 3}",0
157,False,"{'a': 0.4, 'e': 0.8924722770262568}",20,0,-80.18983017080366,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
158,False,"{'a': 0.4, 'e': 0.891114956201324}",25,0,-88.16427305280976,"{0: 20, 1: 2, 2: 0, 3: 1, 4: 2}",0
159,False,"{'a': 0.4, 'e': 0.8897496153478003}",20,0,-57.448100734578055,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
160,False,"{'a': 0.4, 'e': 0.8883762667537444}",20,0,-151.88825697940297,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
161,False,"{'a': 0.4, 'e': 0.8869949227792842}",25,0,-113.66143051178537,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
162,False,"{'a': 0.4, 'e': 0.8856055958565062}",30,0,-129.67415164347773,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
163,False,"{'a': 0.4, 'e': 0.8842082984893433}",25,0,-146.58137346400068,"{0: 15, 1: 0, 2: 8, 3: 0, 4: 2}",0
164,False,"{'a': 0.4, 'e': 0.8828030432534625}",20,0,-176.91246532111924,"{0: 8, 1: 4, 2: 3, 3: 3, 4: 2}",0
165,False,"{'a': 0.4, 'e': 0.8813898427961513}",20,0,-95.921977247756,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
166,False,"{'a': 0.4, 'e': 0.8799687098362042}",25,0,-55.75672703579647,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
167,False,"{'a': 0.4, 'e': 0.8785396571638084}",20,0,-82.42724936606217,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
168,False,"{'a': 0.4, 'e': 0.8771026976404284}",20,0,-73.03975937197788,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
169,False,"{'a': 0.4, 'e': 0.87565784419869}",20,0,-80.02004718049855,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
170,False,"{'a': 0.4, 'e': 0.8742051098422644}",20,0,-119.7339724864339,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
171,False,"{'a': 0.4, 'e': 0.8727445076457513}",20,0,-74.04836041487195,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
172,False,"{'a': 0.4, 'e': 0.8712760507545603}",25,0,-137.39678330977665,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
173,False,"{'a': 0.4, 'e': 0.8697997523847936}",20,0,-54.7434243739502,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
174,False,"{'a': 0.4, 'e': 0.8683156258231266}",20,0,-112.30613800580626,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
175,False,"{'a': 0.4, 'e': 0.8668236844266883}",30,0,-105.98497975868514,"{0: 22, 1: 1, 2: 4, 3: 2, 4: 1}",0
176,False,"{'a': 0.4, 'e': 0.8653239416229412}",25,0,-94.43221098956987,"{0: 14, 1: 5, 2: 5, 3: 0, 4: 1}",0
177,False,"{'a': 0.4, 'e': 0.8638164109095605}",20,0,-38.815754147163695,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
178,False,"{'a': 0.4, 'e': 0.8623011058543124}",25,10,-60.39866649611756,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
179,False,"{'a': 0.4, 'e': 0.8607780400949321}",30,0,-167.86606337228056,"{0: 17, 1: 4, 2: 5, 3: 2, 4: 2}",0
180,False,"{'a': 0.4, 'e': 0.8592472273390012}",25,18,-2.6834947539615053,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
181,False,"{'a': 0.4, 'e': 0.8577086813638242}",25,0,-108.40075197265163,"{0: 16, 1: 0, 2: 5, 3: 4, 4: 0}",0
182,False,"{'a': 0.4, 'e': 0.8561624160163044}",20,0,-135.230528764106,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
183,False,"{'a': 0.4, 'e': 0.8546084452128195}",20,0,-128.71086335349023,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
184,False,"{'a': 0.4, 'e': 0.8530467829390963}",20,0,-137.7101929237679,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
